fpr,tpr
0.4658421672555948,0.971850809289233
0.4772281115037299,0.971850809289233
0.4772281115037299,0.9725545390570021
0.48390263054574006,0.9725545390570021
0.48390263054574006,0.9732582688247713
0.4862583431488025,0.9732582688247713
0.4862583431488025,0.9739619985925405
0.4868472712995681,0.9739619985925405
0.4872398900667452,0.9739619985925405
0.4901845308205732,0.9739619985925405
0.4901845308205732,0.9746657283603096
0.49155869650569295,0.9746657283603096
0.49155869650569295,0.9753694581280788
0.49705535924617195,0.9753694581280788
0.49705535924617195,0.976073187895848
0.5045151158225363,0.976073187895848
0.5045151158225363,0.9767769176636172
0.5115822536317236,0.9767769176636172
0.5115822536317236,0.9774806474313863
0.5151158225363173,0.9774806474313863
0.5151158225363173,0.9781843771991555
0.5192383195916764,0.9781843771991555
0.5192383195916764,0.9788881069669247
0.5229681978798587,0.9788881069669247
0.5229681978798587,0.9795918367346939
0.5243423635649784,0.9795918367346939
0.5243423635649784,0.9802955665024631
0.5265017667844523,0.9802955665024631
0.5268943855516294,0.9802955665024631
0.5282685512367491,0.9802955665024631
0.5282685512367491,0.9809992962702322
0.5321947389085199,0.9809992962702322
0.5321947389085199,0.9817030260380014
0.5380840204161759,0.9817030260380014
0.5380840204161759,0.9824067558057706
0.5382803297997645,0.9824067558057706
0.5382803297997645,0.9831104855735397
0.5441696113074205,0.9831104855735397
0.5441696113074205,0.983814215341309
0.558303886925795,0.983814215341309
0.558303886925795,0.9845179451090781
0.5649784059678052,0.9845179451090781
0.5649784059678052,0.9852216748768473
0.5671378091872792,0.9852216748768473
0.5671378091872792,0.9859254046446164
0.5745975657636435,0.9859254046446164
0.5745975657636435,0.9866291344123856
0.5932469572045543,0.9866291344123856
0.5932469572045543,0.9873328641801549
0.6030624263839811,0.9873328641801549
0.6030624263839811,0.988036593947924
0.6109148017275225,0.988036593947924
0.6109148017275225,0.9887403237156932
0.6199450333725952,0.9887403237156932
0.6199450333725952,0.9894440534834623
0.6230859835100118,0.9894440534834623
0.6230859835100118,0.9901477832512315
0.6427169218688653,0.9901477832512315
0.6427169218688653,0.9908515130190007
0.6460541813898705,0.9908515130190007
0.6460541813898705,0.9915552427867699
0.6507656065959952,0.9915552427867699
0.6507656065959952,0.9922589725545391
0.6592069100903023,0.9922589725545391
0.6592069100903023,0.9929627023223082
0.6652925009815469,0.9929627023223082
0.6652925009815469,0.9936664320900774
0.6751079701609737,0.9936664320900774
0.6751079701609737,0.9943701618578465
0.6882606988614056,0.9943701618578465
0.6882606988614056,0.9950738916256158
0.6947389085198272,0.9950738916256158
0.6947389085198272,0.995777621393385
0.7090694935217904,0.995777621393385
0.7090694935217904,0.9964813511611541
0.7106399685904986,0.9964813511611541
0.7106399685904986,0.9971850809289233
0.7455830388692579,0.9971850809289233
0.7455830388692579,0.9978888106966924
0.7577542206517471,0.9978888106966924
0.7577542206517471,0.9985925404644617
0.7616804083235179,0.9985925404644617
0.7616804083235179,0.9992962702322308
0.8107577542206518,0.9992962702322308
0.8107577542206518,1.0
0.8362779740871613,1.0
0.8366705928543384,1.0
0.934040047114252,1.0
0.9344326658814291,1.0
1.0,1.0
